position,layer,auc,acc,f1,logloss,ece
answer_mean,0,0.45687645687645684,0.4406779661016949,0.47619047619047616,1.3155035698558661,0.39219171378043327
answer_mean,1,0.5582750582750583,0.559322033898305,0.5666666666666667,1.3887522364782312,0.35634055574526585
answer_mean,2,0.578088578088578,0.5932203389830508,0.6129032258064516,1.263885207530428,0.3347305310382006
answer_mean,3,0.6258741258741258,0.5932203389830508,0.6363636363636364,1.0432648848838062,0.2809097535449272
answer_mean,4,0.6561771561771562,0.6610169491525424,0.696969696969697,0.9616740136689472,0.2281240937093369
answer_mean,5,0.6550116550116549,0.6101694915254238,0.6461538461538462,0.9525515106552856,0.260449929303504
answer_mean,6,0.62004662004662,0.576271186440678,0.6268656716417911,0.9823155549400074,0.271210792174588
answer_mean,7,0.6083916083916084,0.5932203389830508,0.625,1.0621707591928806,0.32929525404720805
answer_mean,8,0.6421911421911422,0.6440677966101694,0.6666666666666666,0.9832159606913762,0.2570275449075054
answer_mean,9,0.6002331002331003,0.576271186440678,0.6153846153846154,1.1109287566446762,0.2909371747499196
answer_mean,10,0.6258741258741258,0.6271186440677966,0.6666666666666666,1.1380850031747372,0.2836720143910171
answer_mean,11,0.6934731934731935,0.6610169491525424,0.6774193548387096,1.0006307628999271,0.22198188618933767
answer_mean,12,0.7016317016317016,0.6440677966101694,0.6666666666666666,0.9528289862812851,0.20777362491703188
answer_mean,13,0.7132867132867133,0.6779661016949152,0.7076923076923077,0.8688828354385751,0.23259030679808776
answer_mean,14,0.7820512820512822,0.7288135593220338,0.75,0.7234710480284892,0.16333666804528568
answer_mean,15,0.8286713286713288,0.7966101694915254,0.8235294117647058,0.6447379136604658,0.17023454729276594
answer_mean,16,0.8216783216783218,0.7796610169491526,0.8059701492537313,0.6275544041627821,0.17319979230048577
answer_mean,17,0.8484848484848484,0.847457627118644,0.8656716417910447,0.5889249432046288,0.1775185190568141
answer_mean,18,0.8368298368298368,0.8305084745762712,0.84375,0.6750858398622727,0.13647537243967198
answer_mean,19,0.8682983682983684,0.8135593220338984,0.8307692307692308,0.5401467849730067,0.1304393196290706
answer_mean,20,0.9055944055944056,0.847457627118644,0.8656716417910447,0.41050948488002775,0.11344041030333205
answer_mean,21,0.8951048951048951,0.8135593220338984,0.8307692307692308,0.4907632282964739,0.1461888074626409
answer_mean,22,0.8904428904428904,0.8135593220338984,0.8405797101449275,0.48986060403743914,0.10692384980044228
answer_mean,23,0.8752913752913754,0.8135593220338984,0.8307692307692308,0.521019726490773,0.1048613292998541
answer_mean,24,0.8671328671328672,0.7966101694915254,0.8235294117647058,0.563992725681353,0.09221678294280848
answer_mean,25,0.8811188811188811,0.8305084745762712,0.8529411764705882,0.5430717060599431,0.11679268874194863
answer_mean,26,0.8857808857808859,0.8135593220338984,0.8405797101449275,0.4966419465198174,0.12016609464249384
answer_mean,27,0.8741258741258742,0.7796610169491526,0.8115942028985508,0.49106603392980375,0.14983172272058043
answer_mean,28,0.8869463869463869,0.7796610169491526,0.821917808219178,0.47893803494120335,0.1553250727990033
answer_mean,29,0.8578088578088578,0.8135593220338984,0.8405797101449275,0.5352142165414769,0.17045531770875388
answer_mean,30,0.9020979020979021,0.864406779661017,0.8823529411764706,0.4120389272049693,0.1287269664195615
answer_mean,31,0.8752913752913754,0.7627118644067796,0.8,0.4946083511696897,0.12934510638487717
answer_mean,32,0.8158508158508159,0.8135593220338984,0.8450704225352113,0.5904482183143335,0.17377151841514135
answer_mean,33,0.7750582750582751,0.6610169491525424,0.6875,0.6416203949485999,0.20036983257898588
answer_mean,34,0.7925407925407926,0.7966101694915254,0.8235294117647058,0.5992456523204508,0.18443862675148123
answer_mean,35,0.7867132867132868,0.7627118644067796,0.7878787878787878,0.6516885130674998,0.17582101436058795
answer_mean,36,0.7447552447552448,0.711864406779661,0.746268656716418,0.7111572871128099,0.18422116854445408
