position,layer,auc,acc,f1,logloss,ece
answer_first,0,0.6346153846153846,0.7058823529411765,0.4444444444444444,0.9325179678483176,0.24011831468228667
answer_first,1,0.5961538461538461,0.7058823529411765,0.4444444444444444,1.3885498216312802,0.2842667465231196
answer_first,2,0.6153846153846154,0.7058823529411765,0.4444444444444444,1.2769741187500863,0.20944837392893223
answer_first,3,0.6730769230769231,0.7058823529411765,0.4444444444444444,1.1533355266609815,0.2874044977434241
answer_first,4,0.7307692307692307,0.7058823529411765,0.4444444444444444,1.057795811450773,0.25316883636748977
answer_first,5,0.6538461538461539,0.7058823529411765,0.4444444444444444,1.058531833606885,0.28555696449632584
answer_first,6,0.7115384615384615,0.7058823529411765,0.4444444444444444,1.0542034986584186,0.2265068328308067
answer_first,7,0.6730769230769231,0.7058823529411765,0.4444444444444444,1.0844892829327297,0.28822060588887033
answer_first,8,0.6538461538461539,0.7058823529411765,0.4444444444444444,1.0417360863496274,0.23206328263871864
answer_first,9,0.7692307692307692,0.7058823529411765,0.4444444444444444,0.8044978371954118,0.2695914621106423
answer_first,10,0.75,0.7058823529411765,0.4444444444444444,0.7706725997747322,0.25731377332571626
answer_first,11,0.826923076923077,0.7647058823529411,0.5,0.7906203081451605,0.2304645003371171
answer_first,12,0.8653846153846154,0.7647058823529411,0.5,0.6443696296329486,0.22287466650880922
answer_first,13,0.8461538461538461,0.7647058823529411,0.5,0.5894470949622166,0.23694366032354727
answer_first,14,0.8846153846153846,0.7647058823529411,0.5,0.49311621626248,0.21970967126213697
answer_first,15,0.8846153846153846,0.7647058823529411,0.5,0.6020945458414491,0.23683620471539443
answer_first,16,0.9038461538461537,0.7647058823529411,0.5,0.48525166199809094,0.1993947251719324
answer_first,17,0.9038461538461537,0.7647058823529411,0.5,0.44041031600520636,0.19459549872580023
answer_first,18,0.8846153846153846,0.8235294117647058,0.6666666666666666,0.5075217428002823,0.1320686236800616
answer_first,19,0.9423076923076923,0.8235294117647058,0.6666666666666666,0.4589436487471831,0.1449064495401287
answer_first,20,0.8846153846153846,0.8235294117647058,0.6666666666666666,0.49077391585715496,0.11544112158463572
answer_first,21,0.8653846153846154,0.7647058823529411,0.5,0.5023410806113274,0.17020305376541991
answer_first,22,0.9615384615384616,0.9411764705882353,0.8571428571428571,0.2497261974449324,0.10048925676977971
answer_first,23,0.9423076923076923,0.9411764705882353,0.8571428571428571,0.30428667385619934,0.12556027987465196
answer_first,24,0.9038461538461537,0.7647058823529411,0.5,0.37584169441941817,0.16832115649457674
answer_first,25,0.8846153846153846,0.8235294117647058,0.5714285714285714,0.3938815477435272,0.20787279503691367
answer_first,26,0.8461538461538463,0.7058823529411765,0.4444444444444444,0.511238488005585,0.21596059481165586
answer_first,27,0.7692307692307692,0.8235294117647058,0.5714285714285714,0.5466866991009065,0.21725641753666525
answer_first,28,0.8461538461538461,0.7647058823529411,0.5,0.474542582778559,0.20972180416257002
answer_first,29,0.826923076923077,0.7647058823529411,0.5,0.5350356497365377,0.21633903486400158
answer_first,30,0.7692307692307692,0.7058823529411765,0.4444444444444444,0.7316808464594715,0.2679872314111829
answer_first,31,0.75,0.7058823529411765,0.4444444444444444,0.6431652143730772,0.24397397715197836
answer_first,32,0.8076923076923077,0.7647058823529411,0.5,0.5847393502217255,0.23662096867557944
answer_first,33,0.7884615384615384,0.7647058823529411,0.5,0.5905486186543284,0.2793804414209239
answer_first,34,0.7884615384615384,0.7647058823529411,0.5,0.6956945909970325,0.27114085494011014
answer_first,35,0.6923076923076923,0.7647058823529411,0.5,0.8153352075146728,0.2784061086279586
answer_first,36,0.7884615384615385,0.7647058823529411,0.5,0.6601172613020817,0.24781631824961725
answer_last,0,0.4807692307692307,0.29411764705882354,0.3333333333333333,0.9425338022872244,0.33662563159334524
answer_last,1,0.6153846153846153,0.7647058823529411,0.5,1.1258216680301223,0.16364369958263814
answer_last,2,0.6538461538461539,0.7647058823529411,0.6,0.814244160704793,0.2518856145128491
answer_last,3,0.673076923076923,0.7058823529411765,0.4444444444444444,0.7736569766778734,0.18059814984629355
answer_last,4,0.7692307692307692,0.7058823529411765,0.2857142857142857,0.6011148975672111,0.16555230082003813
answer_last,5,0.7307692307692307,0.7058823529411765,0.2857142857142857,0.6406801317320164,0.23186285650620192
answer_last,6,0.7307692307692307,0.8235294117647058,0.5714285714285714,0.6438073274796164,0.2092408875315545
answer_last,7,0.7115384615384615,0.8823529411764706,0.6666666666666666,0.7008338238417879,0.20749366509976053
answer_last,8,0.8653846153846154,0.8235294117647058,0.5714285714285714,0.44478660438977813,0.16228098970568128
answer_last,9,0.903846153846154,0.8823529411764706,0.75,0.43505110129025587,0.1476013087973826
answer_last,10,0.9423076923076923,0.8823529411764706,0.75,0.3069554353366315,0.06207392958471886
answer_last,11,0.9423076923076923,0.8823529411764706,0.75,0.3096894013964122,0.1112836943356146
answer_last,12,0.8846153846153847,0.8823529411764706,0.6666666666666666,0.42687874414531857,0.14310712346307095
answer_last,13,0.8846153846153846,0.9411764705882353,0.8571428571428571,0.4061517834498898,0.15635539809526364
answer_last,14,0.903846153846154,0.8823529411764706,0.75,0.40193848732785264,0.18047246435991082
answer_last,15,0.8653846153846154,0.8235294117647058,0.6666666666666666,0.45367755323087183,0.1679482875208887
answer_last,16,0.8461538461538461,0.9411764705882353,0.8571428571428571,0.4130926883698654,0.11333757801527095
answer_last,17,0.8846153846153846,0.9411764705882353,0.8571428571428571,0.32180203598576745,0.11715865016117555
answer_last,18,0.8653846153846154,0.9411764705882353,0.8571428571428571,0.43195693372018573,0.11426171589230064
answer_last,19,0.9230769230769231,0.9411764705882353,0.8571428571428571,0.34747653908091164,0.1410390642826516
answer_last,20,0.8846153846153846,0.8823529411764706,0.6666666666666666,0.35363440793788203,0.12441210149625107
answer_last,21,0.826923076923077,0.8235294117647058,0.6666666666666666,0.5503039292402861,0.1667466682935516
answer_last,22,0.903846153846154,0.8235294117647058,0.6666666666666666,0.39554443678289586,0.15989796178613863
answer_last,23,0.9615384615384616,0.9411764705882353,0.8571428571428571,0.22758065464206423,0.1003950387994811
answer_last,24,0.9230769230769231,0.9411764705882353,0.8571428571428571,0.27698404454026226,0.13089269816056012
answer_last,25,0.8846153846153846,0.9411764705882353,0.8571428571428571,0.33702575700640347,0.11821668162381953
answer_last,26,0.8653846153846154,0.9411764705882353,0.8571428571428571,0.3615476735502476,0.1383237062138399
answer_last,27,0.8846153846153846,0.9411764705882353,0.8571428571428571,0.3491630831305956,0.1530513017376362
answer_last,28,0.8846153846153846,0.9411764705882353,0.8571428571428571,0.27803469095578015,0.1191195228217158
answer_last,29,0.8846153846153846,0.9411764705882353,0.8571428571428571,0.34573146252321535,0.1395008777142714
answer_last,30,0.8653846153846154,0.8823529411764706,0.75,0.34450613422105264,0.14396649188874308
answer_last,31,0.8076923076923077,0.8823529411764706,0.75,0.5281179813251718,0.17998624698194984
answer_last,32,0.7884615384615384,0.7647058823529411,0.6,0.7010732251411612,0.19578609688354776
answer_last,33,0.7884615384615384,0.7058823529411765,0.5454545454545454,0.8601383417218823,0.24772353854374776
answer_last,34,0.8076923076923077,0.7058823529411765,0.5454545454545454,0.9340491507517251,0.26784416146669043
answer_last,35,0.8076923076923077,0.7058823529411765,0.5454545454545454,0.8686573037158594,0.25991951413008874
answer_last,36,0.7307692307692307,0.7647058823529411,0.6,0.8366229747442556,0.2288627006120295
answer_mean,0,0.6730769230769231,0.8235294117647058,0.5714285714285714,0.6558721251410067,0.128269617059915
answer_mean,1,0.6538461538461539,0.8235294117647058,0.5714285714285714,0.7777838098951113,0.19605903674085184
answer_mean,2,0.7307692307692307,0.8235294117647058,0.5714285714285714,0.6264187544274616,0.22304517286634223
answer_mean,3,0.7115384615384615,0.8235294117647058,0.5714285714285714,0.6471613313690091,0.13228988157859126
answer_mean,4,0.6923076923076923,0.7647058823529411,0.0,0.7593394994914838,0.23863895482504516
answer_mean,5,0.8461538461538461,0.7647058823529411,0.0,0.442252954978099,0.20165904121021455
answer_mean,6,0.9230769230769231,0.7647058823529411,0.0,0.3393135045964675,0.13782864244895981
answer_mean,7,0.9038461538461539,0.7647058823529411,0.0,0.367599300034752,0.13644169537564438
answer_mean,8,0.9230769230769231,0.8235294117647058,0.4,0.29481897150918446,0.10029283409356532
answer_mean,9,0.9230769230769231,0.8823529411764706,0.6666666666666666,0.3807838015393067,0.1533045068730388
answer_mean,10,0.8846153846153847,0.8823529411764706,0.6666666666666666,0.40615022039853116,0.14499878527990784
answer_mean,11,0.8846153846153846,0.8235294117647058,0.5714285714285714,0.41523725028756964,0.16058302061401541
answer_mean,12,0.8846153846153846,0.8823529411764706,0.6666666666666666,0.486060624763254,0.14919953364152005
answer_mean,13,0.8461538461538461,0.8823529411764706,0.6666666666666666,0.44474478753793645,0.15988117116898454
answer_mean,14,0.8846153846153847,0.8823529411764706,0.6666666666666666,0.3710755746067567,0.14862836877856944
answer_mean,15,0.923076923076923,0.8823529411764706,0.6666666666666666,0.3258405402762642,0.11361049999312275
answer_mean,16,0.9230769230769231,0.8235294117647058,0.5714285714285714,0.33911871393899695,0.1542752187028803
answer_mean,17,0.9423076923076923,0.8235294117647058,0.5714285714285714,0.32837792024345563,0.11735979247826116
answer_mean,18,0.9423076923076923,0.8823529411764706,0.75,0.25715138888884814,0.14873115827689698
answer_mean,19,0.923076923076923,0.8235294117647058,0.5714285714285714,0.34296339140794363,0.11980871140046846
answer_mean,20,0.9423076923076923,0.8235294117647058,0.5714285714285714,0.24431142468792585,0.13663323448907674
answer_mean,21,0.9423076923076923,0.8235294117647058,0.5714285714285714,0.30380708935455886,0.13735927367243722
answer_mean,22,0.9230769230769231,0.8823529411764706,0.6666666666666666,0.3072688693176699,0.14918686552138374
answer_mean,23,0.9615384615384616,0.8823529411764706,0.6666666666666666,0.19718909983984714,0.12440942917874587
answer_mean,24,0.9615384615384616,0.9411764705882353,0.8571428571428571,0.21138388153918017,0.12558326003786688
answer_mean,25,0.9615384615384616,0.9411764705882353,0.8571428571428571,0.17750070798449571,0.0843489088120705
answer_mean,26,0.9230769230769231,0.8235294117647058,0.6666666666666666,0.2551779204465095,0.14413194471336793
answer_mean,27,0.9038461538461537,0.7647058823529411,0.5,0.2771012697685594,0.15565160448357576
answer_mean,28,0.9038461538461537,0.7647058823529411,0.5,0.33228303503382034,0.1650851722914822
answer_mean,29,0.9038461538461537,0.7647058823529411,0.5,0.3652083716091837,0.17479456650938563
answer_mean,30,0.8846153846153846,0.8235294117647058,0.5714285714285714,0.36415795027860465,0.18604717010147714
answer_mean,31,0.8846153846153846,0.8235294117647058,0.5714285714285714,0.3632911294171637,0.13887130845420093
answer_mean,32,0.8846153846153846,0.8235294117647058,0.5714285714285714,0.33761527571033745,0.15617063742273116
answer_mean,33,0.9230769230769231,0.8235294117647058,0.5714285714285714,0.34815311513305225,0.1640866618881641
answer_mean,34,0.9423076923076923,0.8235294117647058,0.5714285714285714,0.35142459223398503,0.1395259276143553
answer_mean,35,0.9230769230769231,0.8235294117647058,0.5714285714285714,0.4027554617541544,0.19421567829219819
answer_mean,36,0.9230769230769231,0.8235294117647058,0.5714285714285714,0.3846242102782849,0.17907139467144295
